held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
12,SVR,arousal,lag_0,0.343622685002427,0.3777632737965286,1.907983069617275,1.3812976035660365,1.0806382085764166
12,XGBoost,arousal,lag_0,-0.12941046045832857,-0.2933130128045929,1.457029487010988,1.2070747644661401,0.23262257490587612
12,CatBoost,arousal,lag_0,-0.1428705937520828,-0.36217813043742386,1.4751275768965082,1.2145483015905576,0.2080896225645906
12,CatBoostOptuna,arousal,lag_0,-0.005658327623504547,-0.04134165403276586,1.2413608362912656,1.114163738546209,0.06904704533579367
12,Ensemble,arousal,lag_0,-0.09715877748669484,-0.11310002227677049,1.8553802834057946,1.3621234464635703,0.5937178118472587
12,MeanBaseline,valence,lag_0,7.716434459785127e-31,,0.4986891286050028,0.706179246795743,1.2887069403188256e-15
12,RidgeCV,valence,lag_0,0.027122478743801942,0.10627549138934228,15.843388128768874,3.9803753753595745,4.374858935385525
12,SVR,valence,lag_0,0.011905790216553712,0.09038414682212405,0.48936346991830215,0.6995451879030419,0.06867158338302305
12,XGBoost,valence,lag_0,-0.05975401087397218,-0.12366924056736475,0.6036000751740377,0.7769170323619103,0.2896859884623272
12,CatBoost,valence,lag_0,0.14061848007940092,0.29651272222384817,0.4558237811245039,0.6751472292207855,0.2647816851925386
12,CatBoostOptuna,valence,lag_0,0.12882659464641705,0.1758193886749795,0.5176862995497543,0.7195042039833779,0.4583304690751971
12,Ensemble,valence,lag_0,0.0710268209616198,0.12156524065268973,2.247740570620385,1.499246667703612,1.4881060327203404
13,MeanBaseline,arousal,lag_0,0.0,,1.167775641681223,1.080636683479338,0.0
13,RidgeCV,arousal,lag_0,-0.14395538633515176,-0.30385898528022764,3.0909864264543283,1.7581201399376347,0.5603293459750536
13,SVR,arousal,lag_0,-0.11867775088936053,-0.24337928641006254,3.757729559920281,1.9384864095268455,0.7169778451483063
13,XGBoost,arousal,lag_0,-0.2467161834921331,-0.4905925871348198,2.445624134789964,1.563849140675009,0.4318155650861149
13,CatBoost,arousal,lag_0,-0.10395490505405604,-0.2725410795967295,1.9234922078222318,1.386900215524618,0.2909052999594202
