held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
2,CatBoost,valence,label_ar_partner,0.0772300647835691,0.2716422534372001,0.017437584587758,0.1320514467461755,0.1451668819183109
2,Ensemble,valence,label_ar_partner,0.0399195016143109,0.270417489712886,0.017864926863051,0.1336597428661713,0.0742214630785658
2,MeanBaseline,valence,lag_0,-1.0981431803414314e-30,,0.0180881732399621,0.1344922794808764,3.312561074300132e-15
2,RidgeCV,valence,lag_0,-0.0358762302996407,-0.0700715724532991,0.021087551720517,0.1452155353965856,0.2899616639514025
2,SVR,valence,lag_0,-1.0919349206507574e-05,-0.0233259677850554,0.0179857689655695,0.1341110322291553,0.0002342279418814
2,CatBoost,valence,lag_0,0.087269664273794,0.1788165817716382,0.017829881657105,0.1335285799261907,0.2652276775870445
2,Ensemble,valence,lag_0,0.0175142483013724,0.0632538750658698,0.0182221565845896,0.1349894684210202,0.1428680870908061
2,MeanBaseline,valence,lag_1,1.0056864783690327e-29,,0.0181889954585043,0.1348665839209416,3.3006324881196413e-15
2,RidgeCV,valence,lag_1,0.000332102572204,0.0006055142958021,0.0208756338632183,0.1444840263254672,0.3163411332117666
2,SVR,valence,lag_1,3.815492325053246e-06,0.0133783979589109,0.0181158370650078,0.1345950855901056,0.0001427021246015
